transaction_id,business_id,account_id,transaction_date,amount,transaction_type,category,merchant_name,payment_mode,balance_after_transaction,city,branch,season,description
TXN-101638,9,ACC-1009,2024-06-25,117289.77,credit,sales,Customer Receipt,NEFT,1453059.98,Chennai,Chennai Vasai-Virar Branch,Q2 - Normal,Sales transaction via UPI
TXN-100236,2,ACC-1002,2024-06-26,145534.22,credit,sales,Customer Receipt,cheque,1528171.29,Hyderabad,Hyderabad Vellore Branch,Q2 - Normal,Sales transaction via cash
TXN-105436,28,ACC-1028,2024-06-26,99742.75,credit,sales,Customer Receipt,cheque,1252796.68,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q2 - Normal,Sales transaction via cash
TXN-105237,27,ACC-1027,2024-06-26,20833.78,debit,internet,Issac Group,UPI,2166656.9,Bengaluru,Bengaluru Madanapalle Branch,Q2 - Normal,Internet transaction via NEFT
TXN-102638,14,ACC-1014,2024-06-26,11991.77,debit,maintenance,"Yadav, Bhagat and Sundaram",RTGS,1293794.64,Mumbai,Mumbai Anantapur Branch,Q2 - Normal,Maintenance transaction via card
TXN-104638,24,ACC-1024,2024-06-26,23915.03,credit,refund,Customer Receipt,cheque,788178.73,Mumbai,Mumbai Thanjavur Branch,Q2 - Normal,Refund transaction via UPI
TXN-103234,17,ACC-1017,2024-06-26,4429.66,credit,refund,Customer Receipt,cheque,794700.64,Delhi,Delhi Jaipur Branch,Q2 - Normal,Refund transaction via RTGS
TXN-109238,47,ACC-1047,2024-06-26,4924.26,debit,fuel,Patil Group,NEFT,-662640.42,Mumbai,Mumbai Karimnagar Branch,Q2 - Normal,Fuel transaction via UPI
TXN-109441,48,ACC-1048,2024-06-26,74262.72,credit,sales,Customer Receipt,NEFT,1192985.13,Hyderabad,Hyderabad Raebareli Branch,Q2 - Normal,Sales transaction via RTGS
TXN-109037,46,ACC-1046,2024-06-26,33549.07,debit,rent,Kunda Ltd,cheque,1156480.64,Coimbatore,Coimbatore Katihar Branch,Q2 - Normal,Rent transaction via card
TXN-107244,37,ACC-1037,2024-06-26,19228.37,credit,refund,Customer Receipt,cash,1161949.6,Chennai,Chennai Surendranagar Dudhrej Branch,Q2 - Normal,Refund transaction via cheque
TXN-105039,26,ACC-1026,2024-06-26,21021.73,debit,maintenance,Tank Ltd,UPI,495898.04,Hyderabad,Hyderabad Arrah Branch,Q2 - Normal,Maintenance transaction via RTGS
TXN-108642,44,ACC-1044,2024-06-26,25736.02,debit,fuel,"Pillay, Das and Kala",UPI,1357185.6,Bengaluru,Bengaluru Loni Branch,Q2 - Normal,Fuel transaction via RTGS
TXN-104835,25,ACC-1025,2024-06-26,120455.86,credit,sales,Customer Receipt,NEFT,341982.14,Chennai,Chennai Kota Branch,Q2 - Normal,Sales transaction via cash
TXN-108437,43,ACC-1043,2024-06-26,27401.72,credit,refund,Customer Receipt,cash,995949.02,Delhi,Delhi Tirupati Branch,Q2 - Normal,Refund transaction via card
TXN-107042,36,ACC-1036,2024-06-26,12966.25,credit,refund,Customer Receipt,NEFT,1613463.94,Delhi,Delhi Dharmavaram Branch,Q2 - Normal,Refund transaction via UPI
TXN-103638,19,ACC-1019,2024-06-26,156786.17,debit,salary,"Bedi, Gaba and Verma",card,1093437.68,Bengaluru,Bengaluru Vellore Branch,Q2 - Normal,Salary transaction via card
TXN-105843,30,ACC-1030,2024-06-26,9727.25,debit,internet,Sharaf Ltd,cheque,1850372.27,Chennai,Chennai Unnao Branch,Q2 - Normal,Internet transaction via RTGS
TXN-108837,45,ACC-1045,2024-06-26,24380.28,debit,loan EMI,Shukla-Lata,UPI,1346400.5,Mumbai,Mumbai Ulhasnagar Branch,Q2 - Normal,Loan emi transaction via cheque
TXN-101037,6,ACC-1006,2024-06-26,14570.38,credit,refund,Customer Receipt,UPI,2058514.7,Coimbatore,Coimbatore Gopalpur Branch,Q2 - Normal,Refund transaction via RTGS
TXN-101243,7,ACC-1007,2024-06-26,19504.17,credit,refund,Customer Receipt,card,2504465.94,Chennai,Chennai Bettiah Branch,Q2 - Normal,Refund transaction via RTGS
TXN-107837,40,ACC-1040,2024-06-26,23477.81,credit,sales,Customer Receipt,cheque,1214148.33,Mumbai,Mumbai Thane Branch,Q2 - Normal,Sales transaction via RTGS
TXN-109837,50,ACC-1050,2024-06-26,21911.79,credit,refund,Customer Receipt,cheque,2346214.98,Coimbatore,Coimbatore Mysore Branch,Q2 - Normal,Refund transaction via NEFT
TXN-102836,15,ACC-1015,2024-06-27,3734.07,debit,inventory purchase,Mander-Cheema,cash,1339962.92,Bengaluru,Bengaluru Nashik Branch,Q2 - Normal,Inventory purchase transaction via cheque
TXN-106838,35,ACC-1035,2024-06-27,11636.12,debit,internet,Bahl-Sawhney,UPI,1001827.54,Chennai,Chennai Dharmavaram Branch,Q2 - Normal,Internet transaction via UPI
TXN-106037,31,ACC-1031,2024-06-27,1574.12,debit,inventory purchase,Subramaniam and Sons,cheque,1808835.92,Coimbatore,Coimbatore Thoothukudi Branch,Q2 - Normal,Inventory purchase transaction via cheque
TXN-103039,16,ACC-1016,2024-06-27,3129.3,debit,inventory purchase,Mani Group,cheque,865770.92,Coimbatore,Coimbatore Panvel Branch,Q2 - Normal,Inventory purchase transaction via cheque
TXN-107643,39,ACC-1039,2024-06-27,30139.28,debit,rent,Batta LLC,RTGS,708867.77,Delhi,Delhi Ramgarh Branch,Q2 - Normal,Rent transaction via cash
TXN-107440,38,ACC-1038,2024-06-27,34217.07,credit,sales,Customer Receipt,cheque,1370009.74,Hyderabad,Hyderabad Ongole Branch,Q2 - Normal,Sales transaction via cash
TXN-108438,43,ACC-1043,2024-06-27,11920.94,credit,refund,Customer Receipt,UPI,1007869.96,Delhi,Delhi Tirupati Branch,Q2 - Normal,Refund transaction via RTGS
TXN-102036,11,ACC-1011,2024-06-27,22353.84,credit,refund,Customer Receipt,RTGS,1290817.75,Delhi,Delhi Avadi Branch,Q2 - Normal,Refund transaction via cheque
TXN-102239,12,ACC-1012,2024-06-27,15387.7,debit,inventory purchase,Oommen Group,cheque,774300.53,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q2 - Normal,Inventory purchase transaction via cheque
TXN-104236,22,ACC-1022,2024-06-27,1205.87,debit,fuel,Gokhale-Tripathi,NEFT,733270.12,Coimbatore,Coimbatore Farrukhabad Branch,Q2 - Normal,Fuel transaction via UPI
TXN-103235,17,ACC-1017,2024-06-27,32842.57,credit,sales,Customer Receipt,NEFT,827543.21,Delhi,Delhi Jaipur Branch,Q2 - Normal,Sales transaction via cheque
TXN-100036,1,ACC-1001,2024-06-27,2393.4,credit,refund,Customer Receipt,cash,1138761.26,Chennai,Chennai Kalyan-Dombivli Branch,Q2 - Normal,Refund transaction via cash
TXN-103436,18,ACC-1018,2024-06-27,109781.44,credit,sales,Customer Receipt,RTGS,845290.15,Chennai,Chennai Darbhanga Branch,Q2 - Normal,Sales transaction via cheque
TXN-104441,23,ACC-1023,2024-06-27,25555.58,debit,vendor payment,"Ramaswamy, Sem and Randhawa",UPI,308959.7,Chennai,Chennai Udupi Branch,Q2 - Normal,Vendor payment transaction via RTGS
TXN-101038,6,ACC-1006,2024-06-27,16134.91,debit,loan EMI,"Wali, Agarwal and Chacko",card,2042379.79,Coimbatore,Coimbatore Gopalpur Branch,Q2 - Normal,Loan emi transaction via card
TXN-101835,10,ACC-1010,2024-06-27,126785.62,credit,sales,Customer Receipt,cheque,565440.58,Delhi,Delhi Tadipatri Branch,Q2 - Normal,Sales transaction via cash
TXN-100838,5,ACC-1005,2024-06-27,17526.75,debit,utilities,Nanda-Halder,cheque,18055.31,Coimbatore,Coimbatore New Delhi Branch,Q2 - Normal,Utilities transaction via cash
TXN-109838,50,ACC-1050,2024-06-27,21097.57,credit,refund,Customer Receipt,card,2367312.55,Coimbatore,Coimbatore Mysore Branch,Q2 - Normal,Refund transaction via RTGS
TXN-102436,13,ACC-1013,2024-06-27,17723.81,debit,fuel,Shetty-Khosla,NEFT,1432516.11,Chennai,Chennai Anand Branch,Q2 - Normal,Fuel transaction via NEFT
TXN-108235,42,ACC-1042,2024-06-27,9995.98,debit,internet,Chakrabarti Inc,NEFT,371535.38,Coimbatore,Coimbatore Raiganj Branch,Q2 - Normal,Internet transaction via cash
TXN-106636,34,ACC-1034,2024-06-27,13378.07,debit,vendor payment,"Mittal, Seth and Shetty",NEFT,630863.72,Delhi,Delhi Tadipatri Branch,Q2 - Normal,Vendor payment transaction via UPI
TXN-100436,3,ACC-1003,2024-06-27,26039.06,credit,refund,Customer Receipt,card,1361276.85,Chennai,Chennai Narasaraopet Branch,Q2 - Normal,Refund transaction via NEFT
TXN-105638,29,ACC-1029,2024-06-27,29538.21,debit,utilities,Gara-Bahri,cash,439267.01,Hyderabad,Hyderabad Parbhani Branch,Q2 - Normal,Utilities transaction via RTGS
TXN-108236,42,ACC-1042,2024-06-28,11513.52,debit,inventory purchase,Baral and Sons,card,360021.86,Coimbatore,Coimbatore Raiganj Branch,Q2 - Normal,Inventory purchase transaction via RTGS
TXN-101639,9,ACC-1009,2024-06-28,27824.2,credit,sales,Customer Receipt,NEFT,1480884.18,Chennai,Chennai Vasai-Virar Branch,Q2 - Normal,Sales transaction via cheque
TXN-109038,46,ACC-1046,2024-06-28,18769.11,credit,refund,Customer Receipt,cheque,1175249.75,Coimbatore,Coimbatore Katihar Branch,Q2 - Normal,Refund transaction via cash
TXN-101039,6,ACC-1006,2024-06-28,70819.65,credit,sales,Customer Receipt,NEFT,2113199.44,Coimbatore,Coimbatore Gopalpur Branch,Q2 - Normal,Sales transaction via RTGS
TXN-108041,41,ACC-1041,2024-06-28,37396.84,credit,sales,Customer Receipt,RTGS,1696261.04,Hyderabad,Hyderabad Udaipur Branch,Q2 - Normal,Sales transaction via card
TXN-105238,27,ACC-1027,2024-06-28,17825.12,credit,refund,Customer Receipt,card,2184482.02,Bengaluru,Bengaluru Madanapalle Branch,Q2 - Normal,Refund transaction via card
TXN-106437,33,ACC-1033,2024-06-28,2136.55,debit,fuel,"Gera, Bhatti and Pant",RTGS,609452.14,Coimbatore,Coimbatore Ulhasnagar Branch,Q2 - Normal,Fuel transaction via UPI
TXN-104039,21,ACC-1021,2024-06-28,29743.74,credit,refund,Customer Receipt,RTGS,1149092.95,Bengaluru,Bengaluru Hajipur Branch,Q2 - Normal,Refund transaction via cheque
TXN-104237,22,ACC-1022,2024-06-28,15225.76,debit,maintenance,Bose Ltd,NEFT,718044.36,Coimbatore,Coimbatore Farrukhabad Branch,Q2 - Normal,Maintenance transaction via card
TXN-103840,20,ACC-1020,2024-06-28,66481.83,credit,sales,Customer Receipt,UPI,1252685.55,Hyderabad,Hyderabad Bardhaman Branch,Q2 - Normal,Sales transaction via UPI
TXN-107441,38,ACC-1038,2024-06-28,114310.27,credit,sales,Customer Receipt,card,1484320.01,Hyderabad,Hyderabad Ongole Branch,Q2 - Normal,Sales transaction via UPI
TXN-100237,2,ACC-1002,2024-06-28,26714.61,credit,refund,Customer Receipt,card,1554885.9,Hyderabad,Hyderabad Vellore Branch,Q2 - Normal,Refund transaction via cash
TXN-101244,7,ACC-1007,2024-06-28,36377.61,debit,rent,Varma-Kulkarni,NEFT,2468088.33,Chennai,Chennai Bettiah Branch,Q2 - Normal,Rent transaction via RTGS
TXN-103639,19,ACC-1019,2024-06-28,18117.85,credit,refund,Customer Receipt,RTGS,1111555.53,Bengaluru,Bengaluru Vellore Branch,Q2 - Normal,Refund transaction via RTGS
TXN-103437,18,ACC-1018,2024-06-28,11607.11,credit,refund,Customer Receipt,UPI,856897.26,Chennai,Chennai Darbhanga Branch,Q2 - Normal,Refund transaction via cash
TXN-109637,49,ACC-1049,2024-06-28,26501.88,credit,refund,Customer Receipt,NEFT,1803155.63,Chennai,Chennai Katni Branch,Q2 - Normal,Refund transaction via RTGS
TXN-107644,39,ACC-1039,2024-06-28,22033.22,debit,rent,Shan Inc,UPI,686834.55,Delhi,Delhi Ramgarh Branch,Q2 - Normal,Rent transaction via cheque
TXN-104639,24,ACC-1024,2024-06-28,92608.85,credit,sales,Customer Receipt,cash,880787.58,Mumbai,Mumbai Thanjavur Branch,Q2 - Normal,Sales transaction via RTGS
TXN-108838,45,ACC-1045,2024-06-28,40606.61,debit,rent,Sachdev PLC,cash,1305793.89,Mumbai,Mumbai Ulhasnagar Branch,Q2 - Normal,Rent transaction via UPI
TXN-101434,8,ACC-1008,2024-06-28,33919.38,debit,rent,Bahl-Tara,cheque,398127.71,Mumbai,Mumbai Dewas Branch,Q2 - Normal,Rent transaction via cash
TXN-104836,25,ACC-1025,2024-06-28,14451.6,debit,tax payment,"Parsa, Divan and Setty",cash,327530.54,Chennai,Chennai Kota Branch,Q2 - Normal,Tax payment transaction via RTGS
TXN-106237,32,ACC-1032,2024-06-28,18414.9,debit,loan EMI,"Saran, Chand and Bhalla",UPI,679114.67,Chennai,Chennai Silchar Branch,Q2 - Normal,Loan emi transaction via cheque
TXN-106038,31,ACC-1031,2024-06-28,2972.22,debit,maintenance,Kulkarni PLC,UPI,1805863.7,Coimbatore,Coimbatore Thoothukudi Branch,Q2 - Normal,Maintenance transaction via cheque
TXN-102837,15,ACC-1015,2024-06-28,158513.82,debit,salary,Bir-Tiwari,NEFT,1181449.1,Bengaluru,Bengaluru Nashik Branch,Q2 - Normal,Salary transaction via card
TXN-100639,4,ACC-1004,2024-06-28,14145.65,credit,refund,Customer Receipt,cash,852445.96,Mumbai,Mumbai Mira-Bhayandar Branch,Q2 - Normal,Refund transaction via cash
TXN-105437,28,ACC-1028,2024-06-28,5658.65,debit,maintenance,"Singhal, Sheth and Swaminathan",RTGS,1247138.03,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q2 - Normal,Maintenance transaction via RTGS
TXN-107043,36,ACC-1036,2024-06-28,1022.61,credit,refund,Customer Receipt,RTGS,1614486.55,Delhi,Delhi Dharmavaram Branch,Q2 - Normal,Refund transaction via cash
TXN-108643,44,ACC-1044,2024-06-28,23403.91,credit,sales,Customer Receipt,RTGS,1380589.51,Bengaluru,Bengaluru Loni Branch,Q2 - Normal,Sales transaction via cash
TXN-105844,30,ACC-1030,2024-06-28,27169.51,credit,refund,Customer Receipt,NEFT,1877541.78,Chennai,Chennai Unnao Branch,Q2 - Normal,Refund transaction via NEFT
TXN-105639,29,ACC-1029,2024-06-28,17530.97,debit,loan EMI,Kara Ltd,card,421736.04,Hyderabad,Hyderabad Parbhani Branch,Q2 - Normal,Loan emi transaction via UPI
TXN-101836,10,ACC-1010,2024-06-28,22531.5,credit,refund,Customer Receipt,card,587972.08,Delhi,Delhi Tadipatri Branch,Q2 - Normal,Refund transaction via UPI
TXN-103040,16,ACC-1016,2024-06-29,88063.19,debit,salary,Sankaran and Sons,RTGS,777707.73,Coimbatore,Coimbatore Panvel Branch,Q2 - Normal,Salary transaction via UPI
TXN-102437,13,ACC-1013,2024-06-29,124604.15,credit,sales,Customer Receipt,cheque,1557120.26,Chennai,Chennai Anand Branch,Q2 - Normal,Sales transaction via cheque
TXN-105040,26,ACC-1026,2024-06-29,20589.61,credit,refund,Customer Receipt,UPI,516487.65,Hyderabad,Hyderabad Arrah Branch,Q2 - Normal,Refund transaction via cheque
TXN-107245,37,ACC-1037,2024-06-29,14132.98,debit,tax payment,Raj LLC,cheque,1147816.62,Chennai,Chennai Surendranagar Dudhrej Branch,Q2 - Normal,Tax payment transaction via NEFT
TXN-101040,6,ACC-1006,2024-06-29,13443.48,credit,refund,Customer Receipt,NEFT,2126642.92,Coimbatore,Coimbatore Gopalpur Branch,Q2 - Normal,Refund transaction via UPI
TXN-104640,24,ACC-1024,2024-06-29,35280.32,credit,sales,Customer Receipt,NEFT,916067.9,Mumbai,Mumbai Thanjavur Branch,Q2 - Normal,Sales transaction via NEFT
TXN-109239,47,ACC-1047,2024-06-29,3015.15,debit,tax payment,"Bala, Tailor and Dutt",card,-665655.57,Mumbai,Mumbai Karimnagar Branch,Q2 - Normal,Tax payment transaction via card
TXN-101435,8,ACC-1008,2024-06-29,17253.85,debit,vendor payment,Nadkarni Inc,UPI,380873.86,Mumbai,Mumbai Dewas Branch,Q2 - Normal,Vendor payment transaction via cash
TXN-105239,27,ACC-1027,2024-06-29,11696.65,debit,loan EMI,"Pau, Cherian and Goel",RTGS,2172785.37,Bengaluru,Bengaluru Madanapalle Branch,Q2 - Normal,Loan emi transaction via cash
TXN-106238,32,ACC-1032,2024-06-29,23505.18,debit,fuel,"Rai, Bains and Dar",cheque,655609.49,Chennai,Chennai Silchar Branch,Q2 - Normal,Fuel transaction via NEFT
TXN-106637,34,ACC-1034,2024-06-29,24681.74,debit,tax payment,Puri and Sons,NEFT,606181.98,Delhi,Delhi Tadipatri Branch,Q2 - Normal,Tax payment transaction via NEFT
TXN-109442,48,ACC-1048,2024-06-29,14597.48,debit,maintenance,Dhingra Group,card,1178387.65,Hyderabad,Hyderabad Raebareli Branch,Q2 - Normal,Maintenance transaction via cash
TXN-102639,14,ACC-1014,2024-06-29,16348.62,credit,refund,Customer Receipt,cash,1310143.26,Mumbai,Mumbai Anantapur Branch,Q2 - Normal,Refund transaction via card
TXN-100640,4,ACC-1004,2024-06-29,11308.48,debit,inventory purchase,Jain LLC,cash,841137.48,Mumbai,Mumbai Mira-Bhayandar Branch,Q2 - Normal,Inventory purchase transaction via NEFT
TXN-106438,33,ACC-1033,2024-06-29,3957.14,debit,utilities,Nigam Ltd,cheque,605495.0,Coimbatore,Coimbatore Ulhasnagar Branch,Q2 - Normal,Utilities transaction via UPI
TXN-102838,15,ACC-1015,2024-06-29,14402.2,credit,refund,Customer Receipt,NEFT,1195851.3,Bengaluru,Bengaluru Nashik Branch,Q2 - Normal,Refund transaction via cheque
TXN-109039,46,ACC-1046,2024-06-29,16778.66,debit,fuel,"Mohanty, Rajan and Sodhi",UPI,1158471.09,Coimbatore,Coimbatore Katihar Branch,Q2 - Normal,Fuel transaction via cash
TXN-102240,12,ACC-1012,2024-06-29,26139.31,debit,loan EMI,Setty Group,NEFT,748161.22,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q2 - Normal,Loan emi transaction via RTGS
TXN-105438,28,ACC-1028,2024-06-29,3061.82,debit,internet,Kala-Balan,UPI,1244076.21,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q2 - Normal,Internet transaction via cash
TXN-102037,11,ACC-1011,2024-06-29,9671.16,debit,fuel,"Dugal, Nagy and Uppal",cheque,1281146.59,Delhi,Delhi Avadi Branch,Q2 - Normal,Fuel transaction via NEFT
TXN-109839,50,ACC-1050,2024-06-29,11338.48,credit,refund,Customer Receipt,cheque,2378651.03,Coimbatore,Coimbatore Mysore Branch,Q2 - Normal,Refund transaction via RTGS
TXN-108839,45,ACC-1045,2024-06-29,21741.03,debit,tax payment,"Shankar, Murthy and Patil",UPI,1284052.86,Mumbai,Mumbai Ulhasnagar Branch,Q2 - Normal,Tax payment transaction via UPI
TXN-107838,40,ACC-1040,2024-06-29,27128.92,credit,sales,Customer Receipt,cheque,1241277.25,Mumbai,Mumbai Thane Branch,Q2 - Normal,Sales transaction via RTGS
TXN-108439,43,ACC-1043,2024-06-30,1196.41,credit,refund,Customer Receipt,card,1009066.37,Delhi,Delhi Tirupati Branch,Q2 - Normal,Refund transaction via RTGS
TXN-100238,2,ACC-1002,2024-06-30,20569.4,credit,refund,Customer Receipt,cheque,1575455.3,Hyderabad,Hyderabad Vellore Branch,Q2 - Normal,Refund transaction via cheque
TXN-104837,25,ACC-1025,2024-06-30,29256.46,credit,sales,Customer Receipt,RTGS,356787.0,Chennai,Chennai Kota Branch,Q2 - Normal,Sales transaction via UPI
TXN-109240,47,ACC-1047,2024-06-30,20039.14,credit,refund,Customer Receipt,cash,-645616.43,Mumbai,Mumbai Karimnagar Branch,Q2 - Normal,Refund transaction via NEFT
TXN-108644,44,ACC-1044,2024-06-30,163379.05,debit,salary,Chander LLC,cash,1217210.46,Bengaluru,Bengaluru Loni Branch,Q2 - Normal,Salary transaction via NEFT
TXN-103041,16,ACC-1016,2024-06-30,15669.06,debit,inventory purchase,Dubey-Kaur,UPI,762038.67,Coimbatore,Coimbatore Panvel Branch,Q2 - Normal,Inventory purchase transaction via card
TXN-107442,38,ACC-1038,2024-06-30,144707.02,debit,salary,"Chada, Mahal and Borra",UPI,1339612.99,Hyderabad,Hyderabad Ongole Branch,Q2 - Normal,Salary transaction via card
TXN-105845,30,ACC-1030,2024-06-30,23126.85,debit,rent,Goel-Kale,cheque,1854414.93,Chennai,Chennai Unnao Branch,Q2 - Normal,Rent transaction via NEFT
TXN-102438,13,ACC-1013,2024-06-30,10276.46,debit,vendor payment,Boase and Sons,UPI,1546843.8,Chennai,Chennai Anand Branch,Q2 - Normal,Vendor payment transaction via RTGS
TXN-103640,19,ACC-1019,2024-06-30,26303.14,debit,utilities,Wason-Upadhyay,cash,1085252.39,Bengaluru,Bengaluru Vellore Branch,Q2 - Normal,Utilities transaction via UPI
TXN-101837,10,ACC-1010,2024-06-30,23857.66,credit,refund,Customer Receipt,cash,611829.74,Delhi,Delhi Tadipatri Branch,Q2 - Normal,Refund transaction via cheque
TXN-108237,42,ACC-1042,2024-06-30,111273.85,credit,sales,Customer Receipt,cheque,471295.71,Coimbatore,Coimbatore Raiganj Branch,Q2 - Normal,Sales transaction via cheque
TXN-100437,3,ACC-1003,2024-06-30,29863.8,credit,refund,Customer Receipt,cash,1391140.65,Chennai,Chennai Narasaraopet Branch,Q2 - Normal,Refund transaction via cheque
TXN-104442,23,ACC-1023,2024-06-30,6242.46,credit,refund,Customer Receipt,card,315202.16,Chennai,Chennai Udupi Branch,Q2 - Normal,Refund transaction via UPI
TXN-103841,20,ACC-1020,2024-06-30,29720.14,debit,maintenance,Mahal-Apte,RTGS,1222965.41,Hyderabad,Hyderabad Bardhaman Branch,Q2 - Normal,Maintenance transaction via UPI
TXN-101245,7,ACC-1007,2024-06-30,78135.59,credit,sales,Customer Receipt,UPI,2546223.92,Chennai,Chennai Bettiah Branch,Q2 - Normal,Sales transaction via RTGS
TXN-104238,22,ACC-1022,2024-06-30,54860.12,debit,salary,Radhakrishnan-Dhillon,cash,663184.24,Coimbatore,Coimbatore Farrukhabad Branch,Q2 - Normal,Salary transaction via cheque
TXN-104040,21,ACC-1021,2024-06-30,27405.53,debit,loan EMI,Bora Group,cheque,1121687.42,Bengaluru,Bengaluru Hajipur Branch,Q2 - Normal,Loan emi transaction via UPI
TXN-100037,1,ACC-1001,2024-06-30,138241.18,debit,salary,Sanghvi Ltd,NEFT,1000520.08,Chennai,Chennai Kalyan-Dombivli Branch,Q2 - Normal,Salary transaction via cheque
TXN-108042,41,ACC-1041,2024-06-30,29050.21,credit,refund,Customer Receipt,card,1725311.25,Hyderabad,Hyderabad Udaipur Branch,Q2 - Normal,Refund transaction via cheque
TXN-104641,24,ACC-1024,2024-06-30,11161.45,debit,tax payment,Panchal Ltd,UPI,904906.45,Mumbai,Mumbai Thanjavur Branch,Q2 - Normal,Tax payment transaction via RTGS
TXN-101640,9,ACC-1009,2024-06-30,9722.12,debit,fuel,Kota Inc,UPI,1471162.06,Chennai,Chennai Vasai-Virar Branch,Q2 - Normal,Fuel transaction via cheque
TXN-100839,5,ACC-1005,2024-06-30,23077.55,debit,tax payment,Grover Group,UPI,-5022.24,Coimbatore,Coimbatore New Delhi Branch,Q2 - Normal,Tax payment transaction via NEFT
TXN-103236,17,ACC-1017,2024-06-30,20366.74,debit,fuel,"Doctor, Sridhar and Amble",cash,807176.47,Delhi,Delhi Jaipur Branch,Q2 - Normal,Fuel transaction via RTGS
TXN-106839,35,ACC-1035,2024-06-30,20112.28,credit,refund,Customer Receipt,NEFT,1021939.82,Chennai,Chennai Dharmavaram Branch,Q2 - Normal,Refund transaction via card
