loan_id,business_id,lender_name,loan_type,loan_amount,emi_amount,due_date,interest_rate,outstanding_amount,missed_payment_count,loan_status
1434,28,ICICI Bank,machinery loan,7057890.5,255574.06,2026-07-13,10.12,4929091.1,0,active
1435,40,Kotak,business expansion loan,2745414.65,104768.07,2027-01-29,12.46,920104.53,0,active
1436,44,Axis Bank,vehicle loan,1425140.43,52318.49,2027-01-28,10.72,767096.17,2,active
1437,31,Kotak,invoice financing,3877650.64,149494.2,2025-06-13,12.93,2583734.41,8,overdue
1438,10,Kotak,working capital loan,5712938.05,196731.37,2025-08-10,7.99,1115744.09,0,active
1439,13,NBFC,machinery loan,9674362.66,420458.55,2025-12-19,18.82,8443047.85,0,active
1440,1,NBFC,overdraft,4296922.84,151908.16,2026-11-06,9.09,3333564.15,0,active
1441,47,HDFC Bank,business expansion loan,3762631.38,157978.26,2026-04-09,17.05,539180.46,1,active
1442,44,Axis Bank,business expansion loan,7766217.14,342188.16,2026-06-30,19.54,6269658.77,0,active
1443,29,Kotak,invoice financing,5134175.51,218687.35,2025-07-17,17.78,2809154.71,0,active
1444,8,Axis Bank,business expansion loan,8431243.8,298559.71,2025-06-16,9.16,2252634.24,0,active
1445,32,Kotak,working capital loan,1318619.79,56242.8,2025-07-20,17.85,759734.43,0,active
1446,14,NBFC,invoice financing,9103432.75,365452.25,2025-10-03,14.84,4687463.86,0,active
1447,34,Axis Bank,vehicle loan,4484053.89,190024.24,2026-09-07,17.52,2312235.32,0,active
1448,46,Kotak,working capital loan,8968511.87,371993.94,2025-06-24,16.44,7179151.8,1,active
1449,16,Axis Bank,overdraft,7067167.94,288713.44,2025-08-12,15.69,5501198.12,2,active
1450,50,Axis Bank,business expansion loan,2479513.37,87967.62,2026-10-19,9.24,2191274.49,0,active
1451,14,ICICI Bank,business expansion loan,4306088.41,171250.74,2026-07-10,14.39,1498814.56,2,active
1452,25,Kotak,overdraft,1273456.96,43704.34,2025-06-24,7.85,727022.06,2,active
1453,27,ICICI Bank,working capital loan,5849349.33,219805.55,2025-12-15,11.76,2104690.88,0,active
1454,16,SBI,business expansion loan,1793819.0,77483.02,2027-01-25,18.5,1186915.17,0,active
1455,5,Axis Bank,business expansion loan,6305504.69,252290.25,2026-03-29,14.68,2882644.39,0,active
1456,3,HDFC Bank,machinery loan,560251.01,22668.38,2025-07-13,15.22,200634.81,0,active
1457,41,ICICI Bank,vehicle loan,9449720.35,351555.85,2025-11-21,11.31,8074428.15,0,active
1458,34,Axis Bank,working capital loan,4759289.1,185665.16,2026-05-12,13.48,3500929.43,1,active
1459,7,NBFC,invoice financing,4538009.0,180020.3,2026-08-13,14.27,2184582.71,2,active
1460,50,Kotak,machinery loan,5936178.78,225888.09,2027-03-20,12.33,3277942.02,0,active
1461,11,ICICI Bank,vehicle loan,1117015.76,42216.99,2025-04-25,12.02,323825.87,0,active
1462,31,NBFC,working capital loan,3078882.51,119392.22,2025-04-15,13.2,2688137.03,0,active
1463,33,HDFC Bank,vehicle loan,1065261.04,46377.32,2027-02-19,18.91,156786.87,0,active
1464,6,Axis Bank,vehicle loan,9390024.63,351056.5,2025-05-13,11.53,6614040.58,5,overdue
1465,24,HDFC Bank,invoice financing,3035344.28,127745.84,2025-07-24,17.17,458128.56,0,active
1466,20,NBFC,working capital loan,1177595.56,49530.98,2027-02-22,17.14,685920.65,1,active
1467,37,Axis Bank,business expansion loan,8559700.43,355108.68,2027-02-01,16.45,4207610.67,0,active
1468,30,Axis Bank,business expansion loan,6365836.01,233749.96,2025-12-01,10.73,2660779.49,0,active
1469,15,Axis Bank,business expansion loan,876133.74,34967.47,2026-12-13,14.56,611454.35,0,active
1470,3,SBI,vehicle loan,3237227.45,113878.47,2026-10-20,8.88,2673060.43,8,overdue
1471,13,ICICI Bank,invoice financing,2989063.61,126644.96,2026-02-20,17.51,2058436.58,1,active
1472,42,ICICI Bank,vehicle loan,9744755.04,431557.3,2027-03-01,19.81,5373876.55,1,active
1473,21,Axis Bank,machinery loan,2684607.3,92536.92,2026-11-11,8.03,2205703.64,0,active
1474,23,SBI,overdraft,2665002.54,97013.5,2025-11-07,10.35,2133838.44,2,active
1475,26,ICICI Bank,vehicle loan,6520092.2,228764.68,2026-06-01,8.77,3212506.13,0,active
1476,33,HDFC Bank,machinery loan,2686026.99,93749.8,2026-07-02,8.55,2132476.9,2,active
1477,26,Kotak,overdraft,7640199.46,266091.17,2027-01-01,8.46,1441522.18,0,active
1478,36,ICICI Bank,invoice financing,3484296.62,142865.84,2026-12-24,15.87,1383185.56,0,active
1479,2,Kotak,overdraft,6618774.2,272767.04,2026-11-07,16.12,972479.68,0,active
1480,10,HDFC Bank,vehicle loan,7930085.23,342403.46,2026-06-29,18.48,4241132.47,2,active
1481,16,Axis Bank,business expansion loan,2351019.69,87875.89,2025-05-21,11.52,1203407.21,0,active
1482,30,HDFC Bank,machinery loan,9611195.94,385035.19,2026-08-25,14.74,5618308.85,0,active
1483,45,Axis Bank,working capital loan,2182258.63,88114.75,2027-03-10,15.12,928261.43,0,active
1484,14,Axis Bank,machinery loan,5168883.95,228823.62,2026-05-28,19.79,2260669.91,0,active
1485,41,ICICI Bank,business expansion loan,1196717.85,43025.33,2026-01-12,9.81,287524.93,0,active
1486,34,NBFC,vehicle loan,3247379.69,138455.64,2025-10-01,17.83,2694649.39,0,active
1487,40,NBFC,overdraft,7877394.52,271004.25,2027-03-15,7.95,6342967.89,0,active
1488,45,Axis Bank,business expansion loan,4820442.49,191103.76,2025-08-01,14.24,2475697.3,0,active
1489,45,NBFC,vehicle loan,1009535.89,36404.99,2027-03-20,9.94,204055.76,5,overdue
1490,25,NBFC,vehicle loan,2436416.11,108122.73,2025-10-11,19.92,501032.67,0,active
1491,10,HDFC Bank,invoice financing,3521870.95,138125.82,2027-01-13,13.73,814098.86,1,active
1492,17,ICICI Bank,overdraft,5847782.23,206784.08,2026-06-19,9.1,3458109.52,2,active
1493,8,NBFC,working capital loan,6007739.51,238774.27,2027-02-16,14.36,2467904.92,0,active
1494,12,Axis Bank,invoice financing,5943876.81,253572.39,2027-04-03,17.86,4773979.6,0,active
1495,20,HDFC Bank,machinery loan,4279815.87,162395.24,2025-07-28,12.2,3629411.87,0,active
1496,20,NBFC,working capital loan,6537243.95,284987.52,2026-06-08,18.98,5560998.5,0,active
1497,6,HDFC Bank,working capital loan,4001282.28,151426.3,2025-08-13,12.08,1715640.6,2,active
1498,12,Kotak,working capital loan,1845193.8,75550.43,2025-10-19,15.8,560259.55,0,active
1499,24,ICICI Bank,machinery loan,6466635.63,227912.98,2025-06-01,8.96,2495519.82,10,overdue
1500,20,NBFC,invoice financing,1718360.61,58142.64,2025-05-05,7.27,1132345.88,0,active
1501,40,ICICI Bank,machinery loan,2342696.73,102577.58,2026-10-06,19.21,511536.14,0,active
1502,30,Kotak,business expansion loan,966665.8,41504.87,2026-10-01,18.19,825518.38,2,active
1503,40,ICICI Bank,overdraft,9501585.88,370588.24,2026-02-16,13.47,7148389.04,0,active
1504,8,NBFC,invoice financing,1122559.76,42800.71,2025-04-14,12.42,535085.26,0,active
1505,17,Kotak,business expansion loan,8563769.71,362984.89,2026-10-20,17.53,2031579.78,0,active
1506,48,SBI,invoice financing,6167697.92,266975.66,2026-10-18,18.61,1749108.97,1,active
1507,47,NBFC,machinery loan,4880821.11,177634.77,2026-09-03,10.34,2067706.4,0,active
1508,8,NBFC,business expansion loan,9626547.06,339843.85,2025-08-31,9.03,4936146.56,2,active
1509,38,HDFC Bank,invoice financing,7083876.31,294590.87,2026-08-21,16.57,4850186.22,0,active
1510,10,SBI,working capital loan,5319542.26,206413.02,2026-06-12,13.23,2605676.45,8,overdue
1511,48,Kotak,invoice financing,7473554.18,289122.75,2026-09-08,13.09,3749985.98,0,active
1512,16,Axis Bank,vehicle loan,4102336.5,158224.84,2026-07-16,12.95,3109495.85,0,active
1513,47,SBI,working capital loan,6955042.3,291899.26,2025-11-18,17.03,4417097.06,0,active
1514,43,Axis Bank,invoice financing,9829763.74,357994.53,2025-11-19,10.37,7311335.0,0,active
1515,34,Kotak,invoice financing,3987784.12,146894.46,2027-01-26,10.87,806064.9,0,active
1516,25,SBI,overdraft,8948353.05,362358.59,2026-08-16,15.26,5378535.13,0,active
1517,47,Axis Bank,overdraft,9760490.0,376294.0,2026-10-28,12.93,5255179.33,0,active
1518,39,Axis Bank,business expansion loan,8250360.45,298617.21,2026-08-03,10.1,3993398.51,2,active
1519,20,SBI,overdraft,6823176.96,293131.26,2025-11-03,18.22,3602492.95,0,active
1520,28,SBI,invoice financing,9794250.3,373759.47,2025-08-16,12.46,3072048.61,0,active
1521,29,Kotak,vehicle loan,1255024.75,46554.45,2025-04-29,11.18,812554.92,0,active
1522,21,HDFC Bank,business expansion loan,9407561.63,336111.27,2025-04-13,9.54,5842970.64,0,active
1523,43,NBFC,business expansion loan,3889802.4,135278.68,2026-07-19,8.4,3322309.09,0,active
1524,43,Axis Bank,invoice financing,1115898.22,41086.75,2026-02-08,10.85,866002.33,8,overdue
1525,9,NBFC,business expansion loan,8055135.75,274568.25,2025-04-25,7.57,3135173.37,0,active
1526,26,Axis Bank,machinery loan,7639838.05,278111.33,2026-05-16,10.35,5537131.96,2,active
1527,15,NBFC,vehicle loan,6782031.81,256888.29,2026-07-16,12.12,5975621.05,0,active
1528,15,NBFC,invoice financing,2568278.33,98928.65,2027-01-15,12.89,574271.15,0,active
1529,33,NBFC,invoice financing,9552760.62,417402.57,2025-10-25,19.1,4464493.83,0,active
1530,41,Axis Bank,machinery loan,760794.19,31239.05,2026-03-21,15.94,678472.56,8,overdue
1531,19,ICICI Bank,invoice financing,4713588.79,194409.35,2025-11-02,16.16,3612179.41,0,active
1532,50,HDFC Bank,working capital loan,7500357.7,322223.7,2025-11-12,18.22,3261163.76,0,active
1533,13,Axis Bank,business expansion loan,1996333.68,76448.49,2026-02-24,12.62,1466436.17,0,active
1534,10,SBI,vehicle loan,3869480.12,167946.19,2026-09-22,18.75,2970385.28,10,overdue
1535,12,SBI,working capital loan,4211210.05,172601.12,2026-01-18,15.85,2985502.98,0,active
1536,34,ICICI Bank,invoice financing,4752378.04,175019.52,2026-01-11,10.86,865816.85,0,active
1537,32,Axis Bank,invoice financing,2652811.14,107114.62,2025-06-17,15.12,1584307.4,0,active
1538,35,NBFC,working capital loan,2371263.72,82684.65,2025-04-24,8.51,500570.59,0,active
1539,4,ICICI Bank,working capital loan,8133898.71,341104.08,2026-09-05,16.99,6946572.73,0,active
1540,39,NBFC,invoice financing,4734032.74,177065.97,2025-10-24,11.55,2752339.74,0,active
1541,49,ICICI Bank,working capital loan,9849178.36,347292.97,2026-10-21,8.98,5275332.33,5,overdue
1542,45,NBFC,machinery loan,6478263.31,254883.67,2026-05-12,13.88,2519871.92,2,active
1543,22,NBFC,vehicle loan,2067078.21,70803.17,2027-01-16,7.77,890002.57,5,overdue
1544,21,NBFC,working capital loan,6198547.27,229983.32,2026-05-23,11.19,3257971.48,0,active
1545,2,Kotak,business expansion loan,7186457.25,255977.61,2026-09-24,9.41,4918011.27,0,active
1546,48,SBI,overdraft,9138939.66,326057.06,2026-06-01,9.48,6302632.2,2,active
1547,18,SBI,machinery loan,7303067.63,259461.76,2025-11-20,9.3,4452225.61,0,active
1548,34,Axis Bank,invoice financing,4277977.68,151559.24,2026-04-01,9.18,1376031.12,0,active
1549,14,SBI,overdraft,8987288.19,328809.92,2025-11-10,10.57,5473226.1,0,active
1550,35,ICICI Bank,vehicle loan,8300289.73,366895.86,2026-10-03,19.71,6511801.42,0,active
1551,8,HDFC Bank,vehicle loan,8921641.03,366555.53,2026-07-31,15.97,3615911.08,0,active
1552,8,Kotak,invoice financing,7431630.91,315679.17,2025-06-11,17.64,3933837.48,0,active
1553,17,HDFC Bank,vehicle loan,5486882.9,242626.91,2025-11-15,19.73,4641841.18,0,active
1554,8,ICICI Bank,machinery loan,3758967.74,144354.8,2025-11-21,12.75,3093171.42,0,active
1555,20,NBFC,invoice financing,2650727.36,104357.66,2026-05-31,13.91,1798646.33,0,active
1556,30,SBI,overdraft,2531417.91,99491.76,2026-02-21,13.83,1462095.56,1,active
1557,38,ICICI Bank,business expansion loan,9852415.28,369410.84,2025-07-05,11.66,4772215.34,2,active
1558,22,Axis Bank,vehicle loan,1267974.48,51747.45,2026-05-07,15.64,670623.97,2,active
1559,17,SBI,vehicle loan,6274408.51,266418.36,2026-04-10,17.62,4605215.82,5,overdue
1560,11,Kotak,invoice financing,8315370.53,288774.34,2026-04-19,8.34,2909933.82,1,active
1561,39,Axis Bank,business expansion loan,2048315.95,70280.0,2025-05-07,7.84,644018.18,0,active
1562,3,NBFC,vehicle loan,6544137.56,287305.82,2025-12-02,19.35,3804905.3,1,active
1563,42,Kotak,overdraft,5383677.69,220790.6,2026-03-04,15.88,4590686.21,0,active
1564,6,Axis Bank,overdraft,5747499.77,237866.66,2026-03-15,16.33,1050880.5,0,active
1565,36,HDFC Bank,overdraft,7866337.55,300647.05,2025-07-29,12.53,4921213.34,0,active
1566,21,SBI,business expansion loan,4417866.7,169584.72,2026-04-01,12.73,1856129.5,0,active
1567,12,Kotak,vehicle loan,7029578.94,286533.45,2025-12-16,15.58,1624004.87,8,overdue
1568,40,NBFC,machinery loan,8994365.76,385133.75,2025-12-22,18.05,7756925.99,0,active
1569,50,SBI,business expansion loan,1033397.21,45704.86,2026-01-12,19.74,222241.73,0,active
1570,36,SBI,vehicle loan,7008046.31,302475.07,2026-01-18,18.46,4591955.73,0,active
1571,17,Axis Bank,machinery loan,9351939.19,414940.35,2026-03-28,19.91,1286776.01,2,active
1572,14,Axis Bank,business expansion loan,3714780.35,137766.76,2026-01-23,11.17,1449870.62,0,active
1573,41,ICICI Bank,overdraft,1419315.18,62217.26,2026-05-30,19.27,1002023.2,0,active
1574,7,HDFC Bank,working capital loan,8285733.9,337183.34,2025-11-28,15.5,6686333.97,5,overdue
1575,36,Axis Bank,invoice financing,7602402.86,267435.64,2026-04-12,8.88,1465137.11,0,active
1576,44,ICICI Bank,business expansion loan,4322069.93,185969.06,2025-12-03,18.3,3579981.33,0,active
1577,23,SBI,overdraft,6587477.4,282456.39,2026-05-31,18.12,4309231.27,0,active
1578,46,SBI,vehicle loan,6783278.08,245630.04,2026-02-27,10.12,2291102.99,0,active
1579,12,ICICI Bank,machinery loan,3249170.2,116979.15,2025-11-29,9.87,2005550.58,0,active
1580,18,Kotak,overdraft,8366092.6,298204.72,2026-04-02,9.44,3152859.03,0,active
1581,14,ICICI Bank,business expansion loan,4654561.28,157414.68,2026-05-23,7.25,3895592.6,1,active
1582,14,NBFC,machinery loan,5409515.79,229423.58,2026-04-27,17.56,2443432.15,1,active
1583,1,ICICI Bank,invoice financing,7508806.45,269461.86,2026-05-25,9.73,5946761.92,0,active
1584,23,ICICI Bank,invoice financing,2082814.45,72331.52,2025-10-11,8.34,1142638.97,1,active
1585,28,SBI,working capital loan,4000125.57,150249.16,2025-08-22,11.74,2133201.53,0,active
1586,48,NBFC,working capital loan,4443582.11,157981.69,2027-02-23,9.33,2233148.24,0,active
1587,42,NBFC,machinery loan,5256806.56,230788.41,2027-04-07,19.35,3436033.38,0,active
1588,13,NBFC,invoice financing,6843811.56,279531.68,2027-01-03,15.68,1280197.39,0,active
1589,19,Kotak,working capital loan,897367.12,38447.2,2025-08-21,18.08,202008.11,0,active
1590,14,Kotak,business expansion loan,5773061.9,247680.39,2026-01-07,18.15,1485757.38,0,active
1591,12,SBI,vehicle loan,3337993.76,115837.66,2026-07-12,8.31,1620569.76,10,overdue
1592,50,Axis Bank,business expansion loan,7523505.65,315067.7,2026-09-16,16.92,5451250.96,0,active
1593,38,Axis Bank,overdraft,6439483.95,241874.17,2027-03-28,11.74,2484154.07,2,active
1594,22,NBFC,overdraft,9281825.03,381586.14,2026-12-30,16.0,2812583.66,5,overdue
1595,20,ICICI Bank,vehicle loan,8302437.31,295659.02,2027-02-28,9.4,2908398.35,0,active
1596,21,HDFC Bank,overdraft,517732.84,21353.6,2025-10-31,16.16,51983.99,1,active
1597,37,NBFC,machinery loan,6873810.2,279783.17,2026-02-26,15.51,906926.33,0,active
1598,18,Axis Bank,vehicle loan,2675946.87,98348.48,2025-09-13,10.77,709104.69,1,active
1599,16,Kotak,working capital loan,1801209.85,79273.25,2026-06-26,19.48,256540.15,1,active
1600,38,HDFC Bank,business expansion loan,2760961.59,98182.86,2026-07-01,9.34,1761697.52,0,active
1601,8,ICICI Bank,overdraft,4806943.94,195615.91,2025-05-19,15.5,1843545.35,0,active
1602,20,NBFC,invoice financing,2105735.72,90482.29,2026-05-10,18.23,967130.98,2,active
1603,30,Axis Bank,vehicle loan,7148261.11,264862.93,2025-07-23,11.13,5903428.9,0,active
1604,7,ICICI Bank,business expansion loan,1159574.7,44443.92,2025-06-09,12.66,1011465.0,1,active
1605,18,NBFC,business expansion loan,5159492.62,226731.04,2026-08-26,19.4,2482077.25,5,overdue
1606,2,Kotak,business expansion loan,4981481.65,181173.72,2025-12-23,10.31,3712041.09,0,active
1607,38,Kotak,invoice financing,5067745.0,191490.38,2026-08-19,12.01,2789168.08,0,active
1608,27,NBFC,invoice financing,574585.6,21950.77,2025-06-20,12.51,80076.88,1,active
1609,39,HDFC Bank,working capital loan,9951093.11,364735.2,2026-01-22,10.65,4300161.17,0,active
1610,33,SBI,overdraft,7406953.18,314384.01,2026-05-14,17.6,4063923.69,2,active
1611,18,Kotak,overdraft,5640333.85,235358.6,2027-02-02,16.74,3499906.38,0,active
1612,23,NBFC,vehicle loan,2588226.17,87014.73,2025-07-24,7.01,1364730.51,2,active
1613,34,Axis Bank,overdraft,8897702.52,304993.47,2025-11-27,7.8,4309402.54,2,active
1614,13,NBFC,working capital loan,5735830.39,243167.34,2026-04-24,17.54,1459032.63,8,overdue
1615,39,ICICI Bank,overdraft,2166841.76,85505.98,2026-12-09,14.02,988772.96,10,overdue
1616,28,Kotak,machinery loan,1532828.38,57728.02,2026-08-11,11.86,715536.41,2,active
1617,17,ICICI Bank,business expansion loan,1483080.4,55261.22,2025-11-20,11.38,883914.76,0,active
1618,19,ICICI Bank,vehicle loan,8795996.64,359707.4,2025-04-28,15.74,7067469.42,1,active
1619,1,HDFC Bank,invoice financing,7519406.74,299982.55,2025-09-03,14.54,2463801.18,0,active
1620,2,Axis Bank,business expansion loan,5896096.91,250846.17,2025-05-12,17.72,2704912.71,0,active
1621,49,HDFC Bank,invoice financing,5722361.69,213412.3,2026-11-17,11.42,2818661.1,0,active
1622,24,Kotak,vehicle loan,7915154.09,319992.09,2025-12-11,15.18,3792809.27,0,active
1623,40,HDFC Bank,machinery loan,5442564.33,191321.25,2027-01-24,8.85,689256.06,0,active
1624,2,NBFC,working capital loan,911819.33,35251.95,2026-09-09,13.06,522446.32,0,active
1625,22,HDFC Bank,overdraft,3362048.38,132614.13,2025-05-06,14.0,949891.36,0,active
1626,29,Axis Bank,invoice financing,9118791.31,401328.14,2026-09-01,19.48,6218353.05,0,active
1627,19,Axis Bank,overdraft,5853273.28,246341.51,2025-04-19,17.17,2512990.01,0,active
1628,41,ICICI Bank,machinery loan,682448.41,24570.04,2025-11-23,9.87,134183.38,0,active
1629,32,ICICI Bank,business expansion loan,5761302.03,251496.84,2026-03-31,19.05,631635.41,0,active
1630,48,HDFC Bank,working capital loan,6445512.78,254776.8,2026-11-09,14.1,2451250.7,0,active
1631,27,Kotak,vehicle loan,6724975.21,240940.92,2026-06-18,9.66,5524768.47,0,active
1632,22,NBFC,machinery loan,1509135.55,52107.1,2026-02-22,8.1,588030.66,0,active
1633,35,ICICI Bank,invoice financing,9293419.02,357667.56,2026-05-20,12.85,7068884.19,0,active
1634,35,Axis Bank,business expansion loan,553585.81,20073.64,2027-03-31,10.18,104484.46,1,active
1635,24,HDFC Bank,overdraft,7367042.12,315636.83,2025-08-27,18.08,1134019.79,8,overdue
1636,37,NBFC,business expansion loan,5810976.22,248483.8,2025-07-07,17.98,4383922.6,0,active
1637,42,SBI,business expansion loan,1013769.13,36008.52,2025-09-20,9.29,867100.09,0,active
1638,5,ICICI Bank,machinery loan,2390875.25,104448.04,2026-12-09,19.09,987302.41,0,active
1639,25,ICICI Bank,business expansion loan,697427.11,26045.03,2027-03-09,11.48,335037.0,0,active
1640,32,SBI,overdraft,6649698.66,249326.76,2026-09-29,11.66,2359326.62,0,active
1641,8,HDFC Bank,machinery loan,2796002.95,107211.18,2027-02-15,12.68,1958372.98,8,overdue
1642,16,HDFC Bank,vehicle loan,5567569.84,233435.83,2026-09-16,16.98,4390686.07,1,active
1643,1,HDFC Bank,vehicle loan,2640343.81,95983.83,2025-12-31,10.29,613119.88,2,active
1644,27,NBFC,business expansion loan,1375205.25,52101.18,2025-09-27,12.13,243827.2,1,active
1645,35,SBI,business expansion loan,5232182.46,209171.03,2026-07-03,14.64,4121196.27,0,active
1646,44,ICICI Bank,overdraft,6184407.0,226108.79,2026-09-13,10.54,1420613.6,0,active
1647,6,HDFC Bank,overdraft,1657885.07,62299.64,2026-07-25,11.76,644932.94,0,active
1648,6,Kotak,vehicle loan,5285098.66,197369.07,2027-02-15,11.48,4723054.84,0,active
1649,34,NBFC,invoice financing,843778.87,29815.86,2026-06-28,9.07,735596.66,0,active
1650,47,HDFC Bank,overdraft,4900993.57,169465.47,2025-12-03,8.16,3344512.37,2,active
1651,50,HDFC Bank,invoice financing,2299307.1,85329.84,2026-08-25,11.2,967472.51,5,overdue
1652,2,SBI,working capital loan,4868571.5,189684.96,2025-08-27,13.42,1541208.91,1,active
1653,14,HDFC Bank,business expansion loan,2846234.38,116134.27,2025-05-16,15.63,422864.11,0,active
1654,40,Axis Bank,vehicle loan,3790389.9,159964.98,2026-08-13,17.31,1438636.58,1,active
1655,10,SBI,vehicle loan,6262534.23,233035.86,2026-08-08,11.32,5489117.95,0,active
1656,22,SBI,invoice financing,7320392.88,281794.46,2025-07-31,12.86,2922934.79,0,active
1657,37,Kotak,overdraft,613223.54,21970.44,2026-08-03,9.66,436949.6,1,active
1658,46,Kotak,vehicle loan,1815491.65,67541.33,2027-01-14,11.31,482573.62,0,active
1659,30,ICICI Bank,machinery loan,2759634.63,101539.22,2026-04-28,10.82,353338.84,1,active
1660,6,Kotak,vehicle loan,8831019.89,385940.1,2026-07-03,19.11,3449199.42,5,overdue
1661,39,NBFC,overdraft,1612396.08,70694.61,2025-06-05,19.28,1123388.9,2,active
1662,24,Kotak,overdraft,9766241.87,415906.26,2027-01-11,17.77,6422350.75,8,overdue
1663,2,ICICI Bank,business expansion loan,3669459.8,151589.46,2025-07-10,16.24,2309143.46,0,active
1664,4,Kotak,business expansion loan,3331168.78,140584.58,2025-08-03,17.31,2035692.51,0,active
1665,11,ICICI Bank,vehicle loan,9367463.37,378003.17,2027-02-17,15.09,5157312.0,0,active
1666,25,Axis Bank,invoice financing,5185194.9,216625.92,2025-05-19,16.8,562779.25,1,active
1667,16,ICICI Bank,machinery loan,5332189.1,183308.81,2027-01-21,7.92,1276709.23,0,active
1668,44,HDFC Bank,vehicle loan,1942878.14,85864.42,2025-09-14,19.7,1566659.21,8,overdue
1669,32,Axis Bank,overdraft,2826565.92,105792.08,2026-09-24,11.58,1193527.75,0,active
1670,37,Kotak,machinery loan,6271456.95,217062.09,2026-02-18,8.2,1997427.56,0,active
1671,48,ICICI Bank,vehicle loan,8603663.42,296061.62,2025-06-22,7.96,2917495.52,0,active
1672,50,Kotak,business expansion loan,4446271.24,180160.44,2025-10-11,15.29,2892902.18,2,active
1673,18,SBI,business expansion loan,2778462.22,104778.9,2026-06-17,11.92,1767538.46,1,active
1674,42,NBFC,machinery loan,4871667.72,197275.48,2026-07-02,15.26,694532.78,0,active
1675,2,SBI,vehicle loan,3368872.06,133669.36,2025-10-19,14.28,1394203.83,0,active
1676,25,NBFC,overdraft,2808495.88,105630.65,2026-11-01,11.8,1330690.62,0,active
1677,17,NBFC,machinery loan,9818836.61,421173.54,2026-05-01,18.14,3889269.13,1,active
1678,5,Kotak,overdraft,5019996.65,211230.3,2025-09-19,17.16,3068635.68,0,active
1679,50,HDFC Bank,vehicle loan,4652501.03,196464.78,2026-05-30,17.34,3748339.92,5,overdue
1680,6,HDFC Bank,invoice financing,1098162.58,41989.47,2025-11-11,12.55,215683.83,8,overdue
1681,43,HDFC Bank,business expansion loan,1332713.57,50047.1,2025-06-14,11.73,1153524.22,0,active
1682,32,Axis Bank,business expansion loan,4932438.14,192502.1,2026-10-26,13.5,3202257.1,0,active
1683,43,HDFC Bank,vehicle loan,3844435.11,151225.13,2026-10-24,13.87,2135397.85,5,overdue
1684,35,Kotak,invoice financing,4193747.25,153223.22,2025-08-14,10.51,2650575.25,1,active
1685,27,Kotak,overdraft,3133573.77,132114.95,2026-06-23,17.26,2027404.53,0,active
1686,1,Kotak,machinery loan,1443544.25,52825.7,2026-03-06,10.58,938293.59,0,active
1687,13,ICICI Bank,working capital loan,6735414.77,226721.54,2025-11-01,7.06,2900413.99,1,active
1688,42,HDFC Bank,invoice financing,8184329.77,275425.43,2026-01-15,7.05,6180698.61,0,active
1689,20,Kotak,vehicle loan,7279827.9,302800.4,2025-07-18,16.58,3102016.58,1,active
1690,43,Axis Bank,business expansion loan,9207652.25,383984.68,2025-08-12,16.71,2638734.69,0,active
1691,50,Axis Bank,overdraft,1429254.66,61843.06,2026-07-23,18.59,920209.46,8,overdue
1692,47,Axis Bank,working capital loan,8721043.3,328516.86,2027-03-20,11.87,3679378.89,0,active
1693,37,NBFC,machinery loan,2663708.12,90595.67,2027-01-15,7.48,1211760.4,0,active
1694,26,ICICI Bank,working capital loan,1846725.0,76967.39,2026-07-16,16.68,1157081.0,0,active
1695,26,ICICI Bank,business expansion loan,4540109.17,161035.15,2025-09-07,9.23,734343.29,0,active
1696,2,HDFC Bank,machinery loan,5707621.74,204776.78,2025-12-13,9.72,1334644.3,0,active
1697,48,Axis Bank,working capital loan,6422798.23,253129.61,2026-06-01,13.96,2596214.15,0,active
1698,29,Axis Bank,overdraft,865300.33,36157.54,2027-02-08,16.81,142192.79,0,active
1699,26,ICICI Bank,business expansion loan,4230137.95,179933.62,2025-10-25,17.71,3445187.48,1,active
1700,35,Kotak,business expansion loan,6378311.69,267056.37,2026-10-25,16.91,1707059.47,0,active
1701,32,NBFC,working capital loan,6086881.13,205246.25,2026-12-10,7.13,5253709.11,0,active
1702,48,HDFC Bank,overdraft,2692181.12,113707.26,2025-09-26,17.35,943023.34,0,active
1703,45,HDFC Bank,vehicle loan,7813969.09,303724.64,2026-03-14,13.31,6864947.76,2,active
1704,1,Axis Bank,working capital loan,5496452.1,215109.76,2026-12-30,13.63,4785925.68,0,active
1705,13,HDFC Bank,overdraft,8355400.04,307850.07,2027-04-01,10.88,1758059.11,5,overdue
1706,2,ICICI Bank,working capital loan,3892244.15,147364.69,2026-08-18,12.1,3342837.11,5,overdue
1707,26,SBI,machinery loan,9360781.6,365174.49,2027-01-22,13.48,8002897.5,2,active
1708,24,NBFC,vehicle loan,8703232.29,372377.46,2025-06-27,18.01,2338523.57,0,active
1709,48,HDFC Bank,invoice financing,3620201.47,152480.87,2026-12-23,17.21,2067474.87,5,overdue
1710,44,Kotak,invoice financing,4262197.22,174229.15,2026-03-06,15.72,1165856.67,0,active
1711,1,SBI,invoice financing,8470970.51,322979.28,2025-06-06,12.42,5946580.28,0,active
1712,21,Kotak,invoice financing,6318005.33,276377.63,2026-02-13,19.16,2821363.76,1,active
1713,17,Axis Bank,invoice financing,4855154.21,185925.43,2026-08-24,12.62,694468.37,5,overdue
1714,22,SBI,invoice financing,6736588.05,266282.36,2025-11-05,14.1,2981487.8,2,active
1715,23,Kotak,business expansion loan,4927472.49,201424.13,2027-03-22,15.72,2783224.34,0,active
